id,name
125146.0,Newburg Street
125147.0,20th Avenue
125148.0,Farmers Boulevard
125149.0,Merrick Boulevard
125150.0,Liberty Avenue
125151.0,Liberty Avenue
125152.0,43rd Street
125153.0,Guy R. Brewer Boulevard
125154.0,Merrick Boulevard
125155.0,168th Street
125156.0,Union Hall Street
125157.0,Ashford Street
125158.0,48th Street
125159.0,Atkins Avenue
125160.0,Atkins Avenue
125161.0,168th Street
125162.0,Cypress Avenue
125163.0,Van Siclen Avenue
125164.0,Wyona Street
125165.0,Jamaica Avenue
125166.0,Schenck Avenue
125167.0,Jerome Street
125169.0,Vermont Street
125170.0,Vermont Street
125171.0,Conduit Boulevard
125172.0,Conduit Boulevard
125173.0,Autumn Avenue
125174.0,Grant Avenue
125175.0,Grant Avenue
125176.0,115th Avenue
125177.0,Crescent Street
125178.0,Pine Street
125179.0,Crescent Street
125180.0,Highland Place
125181.0,McKinley Avenue
125182.0,Atkins Avenue
125183.0,Forbell Street
125184.0,Forbell Street
125185.0,Eldert Lane
125186.0,Linden Boulevard
125187.0,Linden Boulevard
125188.0,New Jersey Avenue
125190.0,Shore Parkway
125191.0,Cross Bay Boulevard
125192.0,Linden Boulevard
125193.0,8th Street
125195.0,149th Avenue
125198.0,Cross Bay Boulevard
125199.0,Hazen Street
125200.0,Linden Boulevard
125201.0,Nassau Expressway
125202.0,Lefferts Boulevard
125203.0,Euclid Avenue
125204.0,118th Street
125205.0,Lefferts Boulevard
125206.0,Aqueduct Access Road
125207.0,Aqueduct Road
125208.0,Aqueduct Access Road
125209.0,Aqueduct Road
125211.0,IND Rockaway Line
125212.0,Barbey Street
125213.0,Crescent Street
125214.0,IND Rockaway Line
125215.0,Cohancy Street
125216.0,Cohancy Street
125217.0,Cypress Hills Street
125218.0,IND Rockaway Line
125220.0,Cohancy Street
125221.0,Cohancy Street
125222.0,Cohancy Street
125223.0,Grant Avenue
125224.0,Cohancy Street
125225.0,Cohancy Street
125226.0,South Conduit Avenue
125228.0,Baisley Boulevard
125230.0,South Conduit Avenue
125236.0,IND Rockaway Line
125237.0,Shore Parkway
125238.0,South Conduit Avenue
125239.0,90th Street
125240.0,Cross Bay Boulevard
125241.0,Nassau Expressway
125242.0,Van Wicklen Road
125243.0,149th Avenue
125244.0,Farmers Boulevard
125245.0,North Conduit Avenue
125246.0,Cross Bay Boulevard
125247.0,Cross Bay Boulevard
125248.0,Cross Bay Boulevard
125249.0,Cross Bay Boulevard
125251.0,Cross Bay Boulevard
125252.0,90th Street
125253.0,81st Street
125254.0,North Conduit Avenue
125255.0,84th Street
125256.0,Nassau Expressway
125257.0,Shore Parkway
125260.0,Guy R. Brewer Boulevard
125263.0,IND Rockaway Line
125271.0,Cross Bay Boulevard
125273.0,Euclid Avenue
125274.0,Fountain Avenue
125275.0,78th Street - Sapphire Street
125276.0,IND Rockaway Line
125277.0,Conduit Boulevard
125278.0,Crescent Street
125279.0,Crescent Street
125280.0,North Conduit Avenue
125281.0,149th Avenue
125282.0,79th Street
125283.0,77th Street
125284.0,Ruby Street
125285.0,Drew Street
125286.0,149th Avenue
125287.0,Loring Avenue
125288.0,Amber Street
125289.0,Shore Parkway
125290.0,Coney Island Avenue
125291.0,Coney Island Avenue
125292.0,Guider Avenue
125293.0,Shore Parkway
125294.0,Shore Parkway
125295.0,151st Avenue
125296.0,Shore Parkway
125297.0,Coney Island Avenue
125298.0,Shore Parkway
125299.0,Shore Parkway
125300.0,Guider Avenue
125301.0,Coney Island Avenue
125302.0,Shore Parkway
125304.0,Drew Street
125306.0,Banner Avenue
125307.0,Coney Island Avenue
125308.0,South Conduit Avenue
125309.0,Brighton 3rd Street
125310.0,Albert Road
125311.0,Belt Parkway
125312.0,Shore Parkway
125313.0,Shore Parkway
125314.0,Shore Parkway
125315.0,Belt Parkway
125316.0,Belt Parkway
125317.0,Belt Parkway
125318.0,Shore Parkway
125319.0,Shore Parkway
125320.0,Belt Parkway
125321.0,Pine Street
125323.0,Belt Parkway
125325.0,Cropsey Avenue
125326.0,Cropsey Avenue
125327.0,Belt Parkway
125328.0,Shore Parkway
125330.0,Shore Parkway
125331.0,Cross Bay Boulevard
125333.0,Shore Parkway
125334.0,Bay 52nd Street
125337.0,Bay 52nd Street
125338.0,West 22nd Street
125341.0,Belt Parkway
125342.0,Shore Parkway
125343.0,Belt Parkway
125344.0,Belt Parkway
125345.0,Belt Parkway
125346.0,Belt Parkway
125348.0,East 12th Street
125349.0,Redding Street
125351.0,East 12th Street
125352.0,East 12th Street
125353.0,East 12th Street
125354.0,East 12th Street
125355.0,Shore Parkway
125356.0,Shore Parkway
125357.0,Homecrest Avenue
125358.0,Shore Parkway
125359.0,East 12th Street
125360.0,Guider Avenue
125361.0,East 11th Street
125362.0,East 11th Street
125363.0,East 13th Street
125364.0,East 12th Street
125365.0,East 12th Street
125366.0,Shore Parkway
125367.0,Nassau Expressway
125368.0,Belt Parkway
125369.0,Belt Parkway
125370.0,Belt Parkway
125371.0,Belt Parkway
125373.0,Voorhies Avenue
125374.0,Belt Parkway
125375.0,Belt Parkway
125376.0,Belt Parkway
125377.0,Shore Parkway
125379.0,Shore Parkway
125380.0,Shore Parkway
125382.0,BMT Brighton Line
125383.0,East 14th Street
125384.0,Shore Parkway
125402.0,155th Avenue
125416.0,Shore Parkway
125418.0,Terminal 1 departures
125421.0,Terminal 1 arrivals
125423.0,Avenue Z
125424.0,19th Avenue
125433.0,Autumn Avenue
125434.0,Belt Parkway
125443.0,IND Rockaway Line
125455.0,Terminal 1 Departures
125456.0,Terminal 2 Arrivals
125460.0,Terminal 8 arrivals
125484.0,Terminal 8 departures
125487.0,149th Avenue
125493.0,Terminal 7 departures
125498.0,155th Avenue
125500.0,Former Terminal 6 Departures
125501.0,Former Terminal 6 Arrivals
125506.0,JFK Expressway
125508.0,Belt Parkway
125509.0,Terminal 4 Departures
125515.0,Terminal 4 Arrivals
125564.0,Terminal 7 arrivals
125575.0,Terminal 8 departures
125578.0,Nassau Expressway
125579.0,Nassau Expressway
125586.0,Van Wyck Expressway
125587.0,Van Wyck Expressway
125588.0,Van Wyck Expressway
125590.0,Van Wyck Expressway
125591.0,Van Wyck Expressway
125592.0,Van Wyck Expressway
125593.0,Van Wyck Expressway
125594.0,Van Wyck Expressway
125602.0,South Cargo Road
125603.0,Nassau Expressway
125604.0,South Cargo Road
125606.0,South Cargo Road
125607.0,JFK Expressway
125608.0,JFK Expressway
125611.0,JFK Expressway
125618.0,150th Street
125619.0,150th Street
125621.0,Van Wyck Expressway
125625.0,Terminal 5 departures
125626.0,Terminal 5 Departures
125628.0,Terminal 5 Arrivals
125630.0,Erskine Street
125631.0,Seaview Avenue
125632.0,South Cargo Road
125635.0,Shore Parkway North
125639.0,Terminal 3 departures
125645.0,Fountain Avenue
125646.0,Terminal 5 Departures
125647.0,155th Avenue
125648.0,Rental Car South
125649.0,Rental Car North
125650.0,Lufthansa Drive West
125651.0,China Air Drive
125652.0,JFK Expressway
125654.0,Beach 81st Street
125655.0,Beach 84th Street
125656.0,Rockaway Freeway
125657.0,Aquatic Drive
125659.0,Java Place
125661.0,Beach 85th Street
125662.0,Beach 80th Street
125663.0,Beach 86th Street
125664.0,Beach 84th Street
125665.0,Lufthansa Drive East
125666.0,Fountain Avenue
125667.0,Cross Bay Boulevard
125672.0,Cross Bay Bridge
125673.0,Beach 100th Street
125674.0,Nassau Expressway
125675.0,Towaway Drive
125676.0,Fed Ex Drive
125677.0,Beach 98th Street
125679.0,Flushing Bay Promenade
125682.0,Van Wyck Expressway
125683.0,Ditmars Boulevard
125684.0,Ditmars Boulevard
125685.0,IND Rockaway Line
125686.0,34th Avenue
125696.0,Flushing Bay Promenade
125699.0,Shore Front Parkway
125709.0,Shore Front Parkway
125710.0,Beach 102nd Street
125714.0,Grand Central Parkway
125715.0,Ditmars Boulevard
125737.0,Beach 96th Street
125738.0,Hammels Wye
125740.0,Central Terminal Drive
125774.0,Industry Road
125799.0,Teleport Drive
125801.0,Teleport Drive
125803.0,Teleport Drive
125804.0,Teleport Drive
125807.0,Teleport Drive
125856.0,42nd Street
126094.0,5th Avenue
126164.0,East 23rd Street
126166.0,Avenue I
126167.0,East 28th Street
126168.0,East 27th Street
126169.0,East 29th Street
126191.0,Central Park West
126192.0,Frederick Douglass Boulevard
126195.0,Delancey Street
126198.0,FDR Drive
126199.0,East 21st Street
126200.0,East River Esplanade
126202.0,Vernon Boulevard
126203.0,35th Avenue Pedestrian Overpass
126205.0,35th Avenue Pedestrian Overpass
126206.0,East River Esplanade
126207.0,Cloverdale Boulevard
126208.0,67th Avenue
126209.0,230th Street
126210.0,Cloverdale Boulevard
126211.0,69th Avenue
126212.0,230th Street
126213.0,Kissena Park Greenway
126214.0,Kissena Velodrome
126215.0,Kissena Park Greenway
126217.0,East 24th Street
126219.0,Horatio Parkway
126220.0,Marine Parkway Bridge
126221.0,Beach Channel Drive Greenway
126223.0,Rockaway Point Boulevard
126224.0,Rockaway Breezy Boulevard
126225.0,Cross Bay Bridge
126227.0,Cross Bay Bridge
126228.0,Cross Bay Bridge
126229.0,Cross Bay Boulevard Greenway
126231.0,Jamaica Bay Greenway
126232.0,East 22nd Street
126233.0,Jamaica Bay Greenway
126234.0,FDR Drive
126235.0,Vernon Boulevard
126236.0,Jamaica Bay Greenway
126237.0,Underhill Avenue
126238.0,Jamaica Bay Greenway
126239.0,Jamaica Bay Greenway
126241.0,Shore Parkway Greenway
126242.0,Shore Parkway Greenway
126243.0,Flatbush Avenue Greenway
126244.0,Flatbush Avenue Greenway
126245.0,Hallets Cove Esplanade
126246.0,Jamaica Bay Greenway
126247.0,Bay 35th Street
126248.0,Cropsey Avenue
126249.0,Shore Parkway North
126250.0,Cropsey Avenue
126251.0,Bath Avenue
126252.0,Bath Avenue
126253.0,Bay Parkway
126255.0,Jamaica Bay Greenway
126257.0,City Island Greenway
126258.0,City Island Greenway
126259.0,City Island Greenway
126260.0,City Island Road
126261.0,Marine Park Greenway
126262.0,Shore Road Greenway
126263.0,City Island Greenway
126264.0,City Island Greenway
126265.0,Shore Road Greenway
126266.0,Pelham Parkway Greenway
126267.0,73rd Avenue
126268.0,Pelham Parkway Greenway
126270.0,Jamaica Bay Greenway
126271.0,Pelham Parkway Greenway
126272.0,Bruckner EX Greenway
126273.0,Pelham Parkway Greenway
126274.0,Bruckner EX Greenway
126275.0,Cross Bay Boulevard
126276.0,Bruckner EX Greenway
126277.0,Bruckner EX Greenway
126279.0,Van Cortlandt Park Greenway
126280.0,Jamaica Bay Greenway
126281.0,73rd Avenue
126282.0,Manhattan College Parkway
126283.0,Bruckner EX Greenway
126284.0,West 230th Street
126285.0,Seaman Avenue
126286.0,Seaman Avenue
126299.0,Tibbett Avenue
126305.0,West 218th Street
126310.0,Jamaica Bay Greenway
126317.0,Joe Michaels Mile
126323.0,Jamaica Bay Greenway
126326.0,Shore Road Greenway
126332.0,East 241st Street
126341.0,Beach Channel Drive Greenway
126351.0,West 230th Street
126388.0,Pelham Parkway Greenway
126397.0,Park Drive Greenway
126633.0,Cross Bay Boulevard
126648.0,George Washington Bridge (lower level)
126649.0,George Washington Bridge (upper level)
126651.0,Trans-Manhattan Expressway
126652.0,George Washington Bridge (upper level)
126653.0,Trans-Manhattan Expressway
126678.0,Main Street
126679.0,New York Connecting Railroad
126680.0,Port Washington Branch
126681.0,Port Washington Branch
126682.0,91st Place
126683.0,Fremont Industrial Track
126684.0,Fremont Industrial Track
126685.0,Fremont Industrial Track
126686.0,Port Washington Branch
126687.0,91st Place
126688.0,Port Washington Branch
126689.0,Port Washington Branch
126692.0,Port Washington Branch
126693.0,Port Washington Branch
126695.0,Port Washington Branch
126696.0,Port Washington Branch
126697.0,Port Washington Branch
126698.0,Port Washington Branch
126699.0,Port Washington Branch
126700.0,Port Washington Branch
126701.0,Port Washington Branch
126702.0,Port Washington Branch
126703.0,Port Washington Branch
126704.0,Port Washington Branch
126705.0,Port Washington Branch
126706.0,Port Washington Branch
126707.0,Corporal Kennedy Street
126708.0,Port Washington Branch
126709.0,Port Washington Branch
126710.0,Murray Street
126711.0,Port Washington Branch
126712.0,149th Street
126713.0,147th Street
126714.0,Parsons Boulevard
126715.0,Bowne Street
126716.0,149th Place
126717.0,Union Street
126718.0,147th Street
126719.0,Bowne Street
126720.0,Parsons Boulevard
126721.0,Union Street
126722.0,Port Washington Branch
126723.0,Murray Street
126724.0,149th Place
126725.0,150th Street
126726.0,150th Street
126727.0,41st Avenue
126728.0,41st Avenue
126729.0,149th Street
126730.0,Port Washington Branch
126731.0,Port Washington Branch
126732.0,Port Washington Branch
126733.0,Port Washington Branch
126734.0,Corporal Kennedy Street
126735.0,Port Washington Branch
126736.0,221st Street
126737.0,221st Street
126738.0,Port Washington Branch
126739.0,Grand Central Parkway
126740.0,Port Washington Branch
126741.0,Grand Central Parkway
126742.0,Port Washington Branch
126743.0,Grand Central Parkway
126744.0,Grand Central Parkway
126745.0,Grand Central Parkway
126746.0,Grand Central Parkway
126756.0,Port Washington Branch
126760.0,Port Washington Branch
126786.0,Grand Central Parkway
126826.0,Grand Central Parkway
126882.0,Hewlett Street
126883.0,128th Road
127129.0,Bullard Avenue
127130.0,Nereid Avenue
127131.0,East 233rd Street
127176.0,East Gun Hill Road
127177.0,Bronx River Parkway
127178.0,Bronx River Parkway
127180.0,Bronx River Parkway
127181.0,Bronx River Parkway
127182.0,Bronx River Parkway
127183.0,Bronx River Parkway
127184.0,Bronx River Parkway
127185.0,Bronx River Parkway
127186.0,Bronx River Parkway
127187.0,Bronx River Parkway
127189.0,East Gun Hill Road
127190.0,Bronx River Parkway
127191.0,East Gun Hill Road
127192.0,East Gun Hill Road
127193.0,East Gun Hill Road
127194.0,East Gun Hill Road
127201.0,Nereid Avenue
127211.0,Bronx River Parkway
127330.0,College Walk
127331.0,West 116th Street
127620.0,Smith Street
127622.0,Bedell Street
127704.0,Mosholu Parkway
127705.0,Mosholu Parkway
127706.0,Mosholu Parkway
127707.0,Mosholu Parkway
127708.0,Mosholu Parkway
127709.0,Mosholu Parkway
127710.0,Mosholu Parkway
127711.0,Mosholu Parkway
127760.0,Hutchinson River Parkway
127763.0,Hutchinson River Parkway
127764.0,Hutchinson River Parkway
127772.0,Hutchinson River Parkway
127834.0,IND Rockaway Line
127836.0,IND Rockaway Line
127838.0,Rockaway Park Yard
127839.0,IND Rockaway Line
127840.0,IND Rockaway Line
127843.0,IND Rockaway Line
127845.0,IND Rockaway Line
127846.0,Rockaway Park Yard
127848.0,Rockaway Park Yard
127849.0,Far Rockaway Branch
127878.0,IND Rockaway Line
127909.0,Atlantic Branch
127910.0,Montauk Branch
127911.0,Atlantic Branch
127912.0,Atlantic Branch
127913.0,Montauk Branch
127914.0,Atlantic Branch
127916.0,Atlantic Branch
127917.0,Atlantic Branch
127918.0,Atlantic Branch
127919.0,Atlantic Branch
127920.0,Atlantic Branch
127921.0,Atlantic Branch
127922.0,Atlantic Branch
127923.0,Atlantic Branch
127924.0,Atlantic Branch
127925.0,Atlantic Branch
127926.0,Atlantic Branch
127927.0,Atlantic Branch
127928.0,Atlantic Branch
127930.0,Atlantic Branch
127931.0,Atlantic Branch
127932.0,Atlantic Branch
127933.0,Atlantic Branch
127934.0,Hutchinson River Parkway
127936.0,Atlantic Branch
127937.0,Atlantic Branch
127938.0,Atlantic Branch
127939.0,Atlantic Branch
127940.0,Atlantic Branch
127941.0,Montauk Branch
127942.0,Montauk Branch
127943.0,Montauk Branch
127944.0,Montauk Branch
127946.0,Atlantic Branch
127947.0,Atlantic Branch
127948.0,Atlantic Branch
127949.0,Atlantic Branch
127950.0,Atlantic Branch
127951.0,Montauk Branch
127952.0,Atlantic Branch
127953.0,Atlantic Branch
127954.0,Atlantic Branch
127955.0,Atlantic Branch
127956.0,Atlantic Branch
127957.0,Atlantic Branch
127958.0,Atlantic Branch
127959.0,130th Avenue
127960.0,127th Avenue
127961.0,Atlantic Branch
127962.0,Atlantic Branch
127963.0,120th Avenue
127964.0,Atlantic Branch
127965.0,Atlantic Branch
127967.0,Atlantic Branch
127968.0,Atlantic Branch
127969.0,Atlantic Branch
127970.0,Atlantic Branch
127971.0,Atlantic Branch
127972.0,Atlantic Branch
127973.0,Montauk Branch
127974.0,Montauk Branch
127975.0,Atlantic Branch
127976.0,Montauk Branch
127977.0,Montauk Branch
127978.0,Montauk Branch
127979.0,Atlantic Branch
127980.0,Atlantic Branch
127981.0,Montauk Branch
127982.0,Atlantic Branch
127983.0,Montauk Branch
127984.0,Montauk Branch
127985.0,Atlantic Branch
127986.0,Montauk Branch
127987.0,Atlantic Branch
127988.0,Montauk Branch
127989.0,Atlantic Branch
127990.0,Atlantic Branch
127991.0,Montauk Branch
128014.0,Atlantic Branch
128015.0,Atlantic Branch
128016.0,Atlantic Branch
128018.0,Atlantic Branch
128019.0,Atlantic Branch
128020.0,Tuckerton Street
128021.0,Atlantic Branch
128022.0,Atlantic Branch
128023.0,Atlantic Branch
128024.0,Atlantic Branch
128025.0,Atlantic Branch
128026.0,Atlantic Branch
128027.0,Atlantic Branch
128028.0,Atlantic Branch
128029.0,Atlantic Branch
128030.0,Atlantic Branch
128031.0,Atlantic Branch
128032.0,Atlantic Branch
128033.0,Atlantic Branch
128034.0,Atlantic Branch
128046.0,Montauk Branch
128048.0,Atlantic Branch
128061.0,Montauk Branch
128063.0,Montauk Branch
128120.0,Mosholu Parkway
128121.0,Doctor Theodore Kazimiroff Boulevard
128122.0,Mosholu Parkway
128123.0,East 34th Street
128146.0,Marginal Street
128147.0,BMT Brighton Line
128148.0,Glenwood Road
128149.0,Avenue H
128150.0,Avenue H
128151.0,BMT Brighton Line
128153.0,Emmons Avenue
128168.0,Atlantic Branch
128171.0,Atlantic Branch
128178.0,IND Rockaway Line
128350.0,Townsend Street
128809.0,BMT Canarsie Line
128838.0,Van Sinderen Avenue
128839.0,45th Avenue
128840.0,43rd Avenue
128841.0,44th Avenue
128842.0,44th Avenue
128843.0,45th Avenue
128850.0,Woodside Avenue
128858.0,43rd Avenue
128888.0,Woodside Avenue
129010.0,DeKalb Avenue
129042.0,Queens Plaza Greenway
129274.0,Lima Pier
129277.0,East 26th Street
129278.0,Jamaica Bay Wildlife Refuge - West Pond
129279.0,Jamaica Bay Wildlife Refuge - West Pond
129280.0,Jamaica Bay Wildlife Refuge - West Pond
129281.0,Jamaica Bay Wildlife Refuge - West Pond
129330.0,Radio Drive
129346.0,Jamaica Bay Wildlife Refuge - West Pond
129425.0,Front Street
129426.0,Fletcher Street
129428.0,Outlook Avenue
129429.0,Kearney Avenue
129445.0,Jamaica Bay Wildlife Refuge - West Pond
129612.0,Northern Boulevard
129613.0,Northern Boulevard
129614.0,Clearview Expressway
129615.0,Soundview Street
129616.0,Clearview Expressway
129617.0,Clearview Expressway
129620.0,Clearview Expressway
129640.0,Parker Street
129786.0,Carteret Street
130056.0,Park Avenue
130057.0,East 141st Street
130524.0,East 84th Street
130533.0,East 85th Street
130613.0,Bayshore Avenue
130643.0,Oak Point Avenue
130664.0,West 230th Street
130665.0,West 232nd Street
130668.0,West 230th Street
130669.0,Fairfield Avenue
130670.0,West 231st Street
130675.0,14th Street
130698.0,CI Yard
130701.0,CI Yard
130755.0,Sunken Garden Loop
130758.0,Sunken Garden Loop
130779.0,Franklin D Roosevelt Boardwalk
130780.0,102nd Street
130785.0,102nd Street
130787.0,Franklin D Roosevelt Boardwalk
130789.0,Holton Avenue
130803.0,Clay Pit Road
130809.0,Clay Pit Road
130811.0,Clay Pit Road
130813.0,Almeda Avenue
130816.0,Clay Pit Road
130820.0,Pulaski Bridge
130826.0,Lullwater Bridge
130827.0,Binnen Bridge
130828.0,Clay Pit Road
130838.0,Franklin D Roosevelt Boardwalk
130849.0,Pacific Street
130858.0,Clay Pit Road
130859.0,Clay Pit Road
130910.0,Major Deegan Expressway
130912.0,Major Deegan Expressway
130943.0,Van Cortlandt Park South
130952.0,Major Deegan Expressway
130958.0,IND Rockaway Line
130959.0,IND Rockaway Line
130961.0,IND Rockaway Line
130963.0,IND Rockaway Line
130964.0,IND Rockaway Line
130965.0,IND Rockaway Line
130967.0,IND Rockaway Line
130969.0,IND Rockaway Line
130970.0,IND Rockaway Line
130971.0,IND Rockaway Line
130972.0,IND Rockaway Line
130973.0,IND Rockaway Line
130974.0,IND Rockaway Line
130987.0,IND Rockaway Line
130991.0,North Forty
130995.0,IND Rockaway Line
131006.0,Major Deegan Expressway
131017.0,IND Rockaway Line
131066.0,Walker Street
131077.0,IND Rockaway Line
131094.0,Dr. Martin Luther King Jr. Expressway
131095.0,Shea Road
131103.0,Dr. Martin Luther King Jr. Expressway
131180.0,High Bridge
131275.0,Sylvan Terrace
131384.0,Harlem River Drive Greenway
131391.0,Lincoln Tunnel
131392.0,Lincoln Tunnel
131402.0,West 157th Street
131725.0,Main Entrance
131726.0,Battle Avenue
131727.0,9th Avenue Entrance
131728.0,Border Avenue
131729.0,Eastern Entrance
131731.0,Oak Avenue
131732.0,Fir Avenue
131733.0,Summit Avenue
131734.0,Vine Avenue
131735.0,Grape Avenue
131738.0,Border Avenue
131739.0,Cypress Avenue
131740.0,Dale Avenue
131749.0,Willow Avenue
131752.0,Sylvan Avenue
131753.0,Landscape Avenue
131754.0,Lake Avenue
131755.0,Highland Avenue
131756.0,Sycamore Avenue
131758.0,Vine Avenue
131759.0,Vine Avenue
131760.0,Grove Avenue
131761.0,Atlantic Avenue
131762.0,Atlantic Avenue
131763.0,Atlantic Avenue
131764.0,Ocean Avenue
131765.0,Elm Avenue
131767.0,Meadow Avenue
131768.0,Garland Avenue
131772.0,Oak Leaf Avenue
131774.0,Vista Avenue
131775.0,Oakwood Avenue
131778.0,Alder Avenue
131780.0,Lawn Avenue
131781.0,Crescent Avenue
131784.0,Central Avenue
131786.0,Hillock Avenue
131789.0,Corvus Avenue
131790.0,Tulip Avenue
131791.0,Orchard Avenue
131793.0,Hemlock Avenue
131794.0,Linden Avenue
131828.0,Dale Avenue
131841.0,Dell Avenue
131859.0,Central Avenue
131906.0,Floyd Bennett Field
131962.0,Magnolia Avenue
131963.0,Bay Side Avenue
131965.0,Bay Side Avenue
131966.0,Arbor Avenue
131991.0,Southwood Avenue
131992.0,Pine Avenue
131993.0,Fern Avenue
131996.0,Hillside Avenue
131997.0,Beech Avenue
132000.0,Forest Avenue
132004.0,Locust Avenue
132041.0,Greenborough Avenue
132072.0,Bethel Avenue
132073.0,Machpela Avenue
132074.0,Lincoln Avenue
132075.0,Bethel Avenue
132076.0,Lebanon Avenue
132078.0,Lebanon Avenue
132080.0,Washington Avenue
132083.0,Sinai Avenue
132085.0,Herzel Avenue
132087.0,Lebanon Avenue
132088.0,The Plaza
132089.0,Hope Avenue
132091.0,Maimonades Avenue
132092.0,Central Avenue
132093.0,Main Road
132095.0,Central Avenue
132096.0,Right Section
132097.0,Left Section
132098.0,Paradise Avenue
132100.0,Montefiore Avenue
132108.0,Cypress Avenue
132114.0,Montefiore Avenue
132129.0,Washington Avenue
132158.0,Spinoza Avenue
132177.0,Bay View Avenue
132662.0,Riverside Drive
132666.0,West 156th Street
132667.0,Riverside Drive
132716.0,Vleigh Place
132722.0,Meadow Lake East Road
132723.0,Meadow Lake West Road
132728.0,West 215th Street
132790.0,Jewel Avenue
133037.0,Hill Drive
133040.0,Midwood Trail
133258.0,West 125th Street
133459.0,Bennett Park
134216.0,Northeast Corridor
134415.0,LIRR Main Line
134421.0,Belmont Park Branch
134422.0,LIRR Main Line
134426.0,Belmont Park Branch
134429.0,Belmont Park Branch
134433.0,Belmont Park Branch
134435.0,Belmont Park Branch
134437.0,Belmont Park Branch
134438.0,LIRR Main Line
134441.0,LIRR Main Line
134444.0,LIRR Main Line
134446.0,LIRR Main Line
134447.0,LIRR Main Line
134448.0,LIRR Main Line
134452.0,LIRR Main Line
134454.0,LIRR Main Line
134456.0,LIRR Main Line
134457.0,LIRR Main Line
134460.0,Belmont Park Branch
134465.0,Belmont Park Branch
134466.0,Belmont Park Branch
134468.0,LIRR Main Line
134496.0,Belmont Park Branch
134519.0,Bruckner EX Greenway
134614.0,Brooklyn-Queens Expressway
134621.0,Brooklyn-Queens Expressway
134622.0,Brooklyn-Queens Expressway
134977.0,Outlook Avenue
135152.0,East 42nd Street
135153.0,East 45th Street
135260.0,Montefiore Avenue
135261.0,Ezra Avenue
135262.0,Benjamin Avenue
135263.0,Abraham Avenue
135266.0,Gideon Avenue
135267.0,Montefiore Avenue
135270.0,David Avenue
135271.0,Ezra Avenue
135274.0,Carmel Avenue
135294.0,West 187th Street
135295.0,West 187th Street
135296.0,Wadsworth Terrace
135297.0,Wadsworth Terrace
135300.0,West 167th Street
135313.0,Continental Avenue
135315.0,Westchester Avenue
135319.0,Shore Road
135320.0,Bronx and Pelham Parkway
135494.0,Clearview Expressway
135495.0,Clearview Expressway
135503.0,Clearview Expressway
135511.0,Metro-North Commuter Railroad
135525.0,Clearview Expressway
135553.0,Orchard Beach Road
135608.0,Metro-North Commuter Railroad
135609.0,Metro-North Commuter Railroad
135636.0,New Haven Line
135639.0,Harlem Line
135641.0,New Haven Line
135645.0,New Haven Line
135646.0,Bronx River Parkway
135649.0,New Haven Line
135650.0,Metro-North Commuter Railroad
135652.0,New Haven Line
135653.0,Bronx River Parkway
135655.0,Metro-North Commuter Railroad
135656.0,Bronx River Parkway
135657.0,New Haven Line
135658.0,New Haven Line
135659.0,New Haven Line
135661.0,Harlem Line
135662.0,Bronx River Parkway
135990.0,Robin Avenue
135995.0,East Border Avenue
135997.0,Lawn Avenue
136003.0,Observatory Avenue
136004.0,Central Avenue
136005.0,Birch Avenue
136013.0,Heather Avenue
136019.0,Lake Avenue
136081.0,Linden Avenue
136088.0,Park Avenue
136092.0,Spruce Avenue
136106.0,Spruce Avenue
136107.0,Cedar Avenue
136111.0,Chapel Hill Avenue
136112.0,Magnolia Avenue
136113.0,White Oak Avenue
136115.0,Myosotis Avenue
136117.0,Beech Avenue
136119.0,Knollwood Avenue
136120.0,Fir Avenue
136122.0,Alpine Avenue
136124.0,Elder Avenue
136125.0,Catalpa Avenue
136143.0,Ravine Avenue
136144.0,Spiraea Avenue
136146.0,Syringa Avenue
136149.0,Rutgers Avenue
136150.0,Rutgers Avenue
136151.0,Laurel Avenue
136158.0,84th Avenue
136159.0,84th Avenue
136160.0,Pine Avenue
136161.0,Canna Avenue
136167.0,Wintergreen Avenue
136184.0,Buttrick Avenue
136186.0,Prospect Avenue
136194.0,Jarvis Avenue
136201.0,Country Club Road
136212.0,North Cedar Avenue
136218.0,Poplar Avenue
136243.0,West Border Avenue
136244.0,North Border Avenue
136248.0,West Street
136257.0,West Thames Street
136332.0,Braddock Avenue
136333.0,Queensboro Plaza
136337.0,Saint Nicholas Avenue
136338.0,Saint Nicholas Avenue
136340.0,West 165th Street
136341.0,Fort Washington Avenue
136344.0,West 165th Street
136350.0,Robert F. Kennedy Bridge
136355.0,Hempstead Avenue
136356.0,West Houston Street
136358.0,Rockaway Boulevard
136359.0,East Houston Street
136361.0,Rockaway Freeway
136364.0,Tillary Street
136365.0,Trans-Manhattan Expressway
136366.0,Tillary Street
136367.0,Bradley Avenue
136368.0,Flushing Avenue
136369.0,Trans-Manhattan Expressway
136373.0,Whitestone Expressway
136374.0,12th Avenue
136375.0,Cross Bronx Expressway
136376.0,Brooklyn-Queens Expressway
136377.0,West 42nd Street
136378.0,Jamaica Avenue
136380.0,Boody Street
136382.0,Ocean Parkway
136383.0,12th Avenue
136386.0,Prospect Expressway
136387.0,Jamaica Avenue
136392.0,Ocean Parkway
136399.0,Van Wyck Expressway
136400.0,Bayswater Avenue
136402.0,Korean War Veterans Parkway
136403.0,Bronx and Pelham Parkway
136404.0,Flatbush Avenue
